"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Row","Column","Label","Annotator","Date.annotated","Machine.suggestion.1","Machine.confidence.1","Machine.suggestion.2","Machine.confidence.2","Machine.suggestion.3","Machine.confidence.3","Machine.suggestion.4","Machine.confidence.4","Machine.suggestion.5","Machine.confidence.5"
"8845","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,681,2280,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",96,"MOB",2,"Unc",1,"SHAD",1,"SC",0
"8846","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,895,2147,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",94,"MOB",3,"Unc",1,"SHAD",1,"SC",0
"8847","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,554,1966,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",74,"MOB",13,"CRB",4,"SHAD",3,"SC",3
"8848","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,899,2329,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",68,"MOB",22,"SHAD",7,"SC",1,"Unc",1
"8849","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,743,2320,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",88,"MOB",7,"SHAD",3,"Unc",1,"SC",0
"8850","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,738,2068,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",95,"MOB",3,"SHAD",1,"Unc",1,"SC",0
"8851","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,912,285,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",72,"SHAD",14,"SC",8,"Unc",4,"MOB",1
"8852","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1034,422,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",99,"Unc",1,"MOG",0,"SHAD",0,"SC",0
"8853","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1211,434,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",82,"MOB",5,"SHAD",5,"Unc",2,"SC",2
"8854","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,941,396,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",63,"SC",19,"SHAD",10,"Unc",5,"MOB",1
"8855","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1290,780,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",98,"SC",1,"Unc",1,"CRB",0,"SHAD",0
"8856","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1207,862,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",97,"SHAD",1,"Unc",1,"SC",1,"MOB",0
"8857","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1339,777,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",95,"SC",2,"SHAD",1,"CRB",1,"Unc",1
"8858","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,933,700,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",99,"Unc",1,"SC",0,"CRB",0,"SHAD",0
"8859","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1727,912,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","SC",50,"SHAD",19,"MAEC",11,"MOB",8,"Unc",5
"8860","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1472,1088,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",85,"MOB",5,"SHAD",5,"SC",4,"Unc",1
"8861","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1566,954,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",77,"SC",12,"SHAD",4,"MOB",3,"MAEN",1
"8862","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1802,1263,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",95,"SHAD",3,"SC",1,"Unc",1,"MOB",1
"8863","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1566,1317,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",95,"SHAD",2,"SC",1,"Unc",1,"CRB",1
"8864","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,352,2004,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",97,"SHAD",1,"SC",1,"Unc",1,"MOB",0
"8865","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1208,1535,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","SC",32,"CRB",28,"MAEC",15,"MOB",8,"MAEN",6
"8866","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1043,1566,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","CRB",51,"SC",30,"MOB",5,"SHAD",4,"MAEC",3
"8867","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,949,1614,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","SC",38,"CRB",32,"MAEC",16,"SHAD",6,"Unc",4
"8868","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1173,2230,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",80,"MOB",14,"SHAD",3,"Unc",1,"SC",1
"8869","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1512,78,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",94,"SHAD",3,"SC",1,"Unc",1,"MOB",0
"8870","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1532,816,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","SC",38,"CRB",32,"MOB",12,"MAEC",9,"SHAD",3
"8871","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1399,693,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",67,"MOB",17,"SHAD",6,"SC",5,"Unc",2
"8872","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1437,2103,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",64,"MOB",24,"CRB",3,"SHAD",3,"SC",3
"8873","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,509,1016,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","CRB",79,"SC",7,"MAEC",4,"MAEN",3,"SHAD",2
"8874","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,498,1179,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",96,"MOB",1,"Unc",1,"CRB",1,"SHAD",1
"8875","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,765,1348,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",99,"SHAD",1,"MALA",0,"SC",0,"Unc",0
"8876","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,463,999,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","CRB",76,"SC",10,"MOB",5,"SHAD",2,"MAEC",2
"8877","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1764,1240,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",97,"Unc",1,"SC",1,"SHAD",1,"MOB",0
"8878","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1541,1600,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","MOB",29,"CRB",22,"SC",14,"SHAD",12,"MAEC",11
"8879","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1666,1685,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","MOB",47,"MAEC",22,"CRB",11,"SC",9,"SHAD",6
"8880","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1390,1598,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",82,"CRB",5,"SHAD",4,"SC",4,"MAEN",3
"8881","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1460,1862,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",43,"CRB",36,"SC",15,"Unc",2,"SHAD",2
"8882","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1726,1462,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",94,"MOB",3,"SHAD",2,"SC",1,"Unc",1
"8883","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1419,1880,"CRB","helmuthlab","2020-07-17 20:13:10+00:00","CRB",55,"MAEC",30,"SC",8,"MOB",2,"SHAD",2
"8884","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,1486,2216,"MAEC","helmuthlab","2020-07-17 20:13:10+00:00","MAEC",72,"MOB",13,"SHAD",5,"SC",3,"CRB",2
"8885","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,865,979,"CRB","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",41,"MAEN",20,"SC",17,"CRB",11,"SHAD",6
"8886","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,897,1512,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","CRB",46,"MAEC",22,"SC",17,"MOB",6,"MAEN",4
"8887","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,855,1865,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",96,"Unc",2,"MOB",1,"SC",1,"MALA",0
"8888","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,670,407,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",95,"SHAD",1,"MOB",1,"Unc",1,"SC",1
"8889","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,891,57,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",78,"MOB",7,"SC",6,"SHAD",5,"Unc",2
"8890","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,791,691,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",98,"SHAD",1,"CRB",0,"MOB",0,"Unc",0
"8891","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,479,591,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",95,"MOB",1,"CRB",1,"Unc",1,"SC",1
"8892","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,470,623,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",94,"CRB",2,"Unc",1,"MOB",1,"SC",1
"8893","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,645,476,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",84,"MOB",5,"MAEN",3,"SC",3,"SHAD",2
"8894","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,701,1969,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",93,"MOB",4,"Unc",1,"SHAD",1,"CRB",0
"8895","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,667,1715,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MOB",36,"MAEC",35,"SHAD",23,"SC",3,"Unc",1
"8896","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,810,1684,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",50,"SC",18,"Unc",17,"MOB",9,"SHAD",6
"8897","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,550,1726,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",90,"SC",9,"Unc",1,"SHAD",0,"MOB",0
"8898","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,768,1717,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",52,"MOB",33,"SHAD",11,"Unc",2,"SC",1
"8899","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,713,1888,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",81,"MOB",12,"SHAD",3,"Unc",1,"CRB",1
"8900","USMEGS201905_160_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,834,2277,"MAEC","helmuthlab","2020-07-17 20:13:09+00:00","MAEC",87,"MOB",10,"SHAD",2,"SC",1,"Unc",1
"8901","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2545,2548,"SC","helmuthlab","2020-07-17 20:17:10+00:00","SC",43,"SHAD",31,"MAEC",8,"MOB",5,"CRB",4
"8902","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2063,2469,"SC","helmuthlab","2020-07-17 20:17:10+00:00","SC",29,"MAEN",25,"CRB",24,"MOB",10,"SHAD",4
"8903","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,283,191,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",28,"SC",22,"MOB",19,"SHAD",17,"CRB",4
"8904","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,318,203,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",63,"SC",11,"SHAD",8,"MOB",7,"MAEN",3
"8905","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2507,2149,"SC","helmuthlab","2020-07-17 20:17:10+00:00","CRB",35,"SC",33,"SHAD",12,"MAEN",10,"MAEC",3
"8906","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2501,2409,"SC","helmuthlab","2020-07-17 20:17:10+00:00","SC",42,"SHAD",26,"MOB",15,"CRB",6,"MAEC",6
"8907","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,300,689,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","CRB",40,"MAEC",18,"SC",15,"MAEN",14,"SHAD",3
"8908","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,291,685,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","CRB",35,"MAEC",27,"MAEN",13,"SC",11,"SHAD",4
"8909","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,168,278,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","SC",23,"MOB",22,"MAEC",21,"CRB",12,"SHAD",11
"8910","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,255,751,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",51,"CRB",30,"MAEN",7,"SC",4,"SHAD",2
"8911","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2412,1744,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","CRB",52,"SC",16,"MAEC",8,"MOG",7,"SHAD",7
"8912","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,292,1621,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",95,"SC",2,"Unc",1,"SHAD",1,"MOB",0
"8913","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,382,1904,"SC","helmuthlab","2020-07-17 20:17:09+00:00","MAEN",39,"SC",33,"SHAD",8,"CRB",6,"MOB",5
"8914","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,150,2111,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",87,"MAEN",3,"CRB",3,"SHAD",2,"SC",2
"8915","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,154,2331,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",79,"SC",14,"SHAD",3,"MAEF",1,"Unc",1
"8916","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,223,2102,"MAEC","helmuthlab","2020-07-17 20:17:09+00:00","MAEC",80,"SC",7,"CRB",4,"SHAD",3,"MAEN",2
"8917","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,2296,2196,"CRB","helmuthlab","2020-07-17 20:17:10+00:00","CRB",59,"SC",10,"MOB",10,"MOG",9,"SHAD",6
"8918","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,421,603,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","SC",35,"CRB",29,"MOB",10,"MAEN",8,"MAEC",7
"8919","USMEGS201905_165_high_(2).JPG","2019-05-15","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,44.371417,-68.092583,NA,"NIKON D5100","Helmuth","Robot",0,"25 X 25",NA,NA,341,777,"CRB","helmuthlab","2020-07-17 20:17:09+00:00","CRB",44,"MAEC",21,"MAEN",13,"SC",10,"SHAD",4
